File,Label,Reference,Date,Week,Year,Location,Microcystin,DOC,TKP,TKN,NH3,Nox,NO2,Cl,pH,rRNA_16S,Microcystis,Aanabaena,Planktothrix
,7-21270001,21270001,6/29/2020,7,2020,Nine Eagles Beach,0.213,,,6,0.231,0.41,,1.298,9.04,12038387,0,0,0
,8-21270001,21270001,7/6/2020,8,2020,Nine Eagles Beach,0.317,,,6.391,0.19,0.346,,1.422,8.98,757966,0,0,0
,9-21270001,21270001,7/14/2020,9,2020,Nine Eagles Beach,0.56,,,5.554,0.186,0.467,,1.143,8.86,2506749,0,0,0
,10-21270001,21270001,7/20/2020,10,2020,Nine Eagles Beach,0.108,,,5.941,0.222,0.393,,1.385,8.46,8560448,0,0,0
,11-21270001,21270001,7/27/2020,11,2020,Nine Eagles Beach,0.44,,,5.654,0.339,0.463,,1.232,8.52,3188095,0,0,0
,12-21270001,21270001,8/3/2020,12,2020,Nine Eagles Beach,0.29,,,5.701,0.243,0.455,,1.247,8.61,4581011,0,0,0
,13-21270001,21270001,8/11/2020,13,2020,Nine Eagles Beach,0.105,,,5.69,0.223,0.442,,1.037,,1572672,0,0,0
,14-21270001,21270001,8/18/2020,14,2020,Nine Eagles Beach,0.248,,,4.543,0.091,0.42,,0.926,8.41,2151088,0,0,0
,15-21270001,21270001,8/25/2020,15,2020,Nine Eagles Beach,0.54,,,4.781,0.062,0.522,,1.031,,1168913,0,0,0
,16-21270001,21270001,9/1/2020,16,2020,Nine Eagles Beach,0.127,,,5.497,0.122,0.472,,2.712,,1986079,0,0,0
,1-21130002,21130002,5/19/2020,1,2020,North Twin Lake East Beach,0.505,,,8.296,0.004,1.017,,19.013,8.38,5962303,61721,0,0
,2-21130002,21130002,5/26/2020,2,2020,North Twin Lake East Beach,1.992,,,9.396,0.061,1.084,,18.807,8.21,10459518,56286,0,0
,3-21130002,21130002,6/2/2020,3,2020,North Twin Lake East Beach,0.56,,,7.224,0.065,1.185,,18.98,8.5,3225203,0,0,0
,4-21130002,21130002,6/9/2020,4,2020,North Twin Lake East Beach,1.818,,,8.083,0.183,1.575,,19.178,8.49,4371008,529087,0,0
,5-21130002,21130002,6/16/2020,5,2020,North Twin Lake East Beach,1.28,,,8.484,0.205,1.274,,20.234,8.5,8295890,34983,0,0
,6-21130002,21130002,6/23/2020,6,2020,North Twin Lake East Beach,1.663,,,8.395,0.207,0.935,,19.793,8.6,6532969,81715,0,0
,7-21130002,21130002,6/30/2020,7,2020,North Twin Lake East Beach,1.725,,,7.928,0.224,1.167,,19.165,8.24,9312485,44197,0,0
,8-21130002,21130002,7/7/2020,8,2020,North Twin Lake East Beach,2.403,,,7.953,0.228,1.343,,19.664,8.42,21848333,181498,0,0
,9-21130002,21130002,7/15/2020,9,2020,North Twin Lake East Beach,0.928,,,8.08,0.35,1.107,,20.487,8.32,23822387,258748,0,0
,10-21130002,21130002,7/21/2020,10,2020,North Twin Lake East Beach,0.51,,,8.435,0.12,0.844,,21.004,8.34,38836831,123556,0,0
,11-21130002,21130002,7/28/2020,11,2020,North Twin Lake East Beach,0.4,,,8.23,0.186,1.698,,21.159,8.44,9333238,0,0,0
,12-21130002,21130002,8/4/2020,12,2020,North Twin Lake East Beach,0.745,,,9.488,0.392,1.727,,20.87,8.28,7769238,0,0,0
,13-21130002,21130002,8/11/2020,13,2020,North Twin Lake East Beach,0.41,,,8.403,0.193,1.366,,22.245,8.58,12601052,106079,0,0
,14-21130002,21130002,8/18/2020,14,2020,North Twin Lake East Beach,0.742,,,2.802,0.345,1.534,,20.982,0,1863638,0,0,0
,15-21130002,21130002,8/26/2020,15,2020,North Twin Lake East Beach,0.587,,,6.089,0.31,1.512,,21.252,8.86,3557734,0,0,0
,16-21130002,21130002,9/1/2020,16,2020,North Twin Lake East Beach,0.625,,,9.516,0.167,1.489,,23.068,8.6,6049661,0,0,0
,1-21130001,21130001,5/19/2020,1,2020,North Twin Lake West Beach,0.49,,,9.51,0.023,1.008,,19.093,8.4,12150767,64040,0,0
,2-21130001,21130001,5/26/2020,2,2020,North Twin Lake West Beach,0.567,,,8.807,0.043,1.07,,19.131,8.2,14068626,64560,0,0
,3-21130001,21130001,6/2/2020,3,2020,North Twin Lake West Beach,0.49,,,8.048,0.075,1.145,,19.113,8.5,2297314,0,0,0
,4-21130001,21130001,6/9/2020,4,2020,North Twin Lake West Beach,3.447,,,8.258,0.695,1.54,,20.035,8.46,3923053,540755,0,0
,5-21130001,21130001,6/16/2020,5,2020,North Twin Lake West Beach,1.7,,,8.364,0.193,1.232,,20.256,8.8,12549852,34422,0,0
,6-21130001,21130001,6/23/2020,6,2020,North Twin Lake West Beach,0.597,,,8.738,0.181,1.304,,20.07,8.4,4313445,0,0,0
,7-21130001,21130001,6/30/2020,7,2020,North Twin Lake West Beach,1.097,,,7.69,0.245,1.23,,19.826,8.32,4542739,54330,0,0
,8-21130001,21130001,7/7/2020,8,2020,North Twin Lake West Beach,0.842,,,7.796,0.171,1.144,,19.708,8.4,20120570,0,0,0
,9-21130001,21130001,7/15/2020,9,2020,North Twin Lake West Beach,0.85,,,7.932,0.243,1.579,,20.154,8.35,20385459,270832,0,0
,10-21130001,21130001,7/21/2020,10,2020,North Twin Lake West Beach,0.767,,,4.546,0.164,1.54,,20.312,8.35,34264971,0,0,0
,11-21130001,21130001,7/28/2020,11,2020,North Twin Lake West Beach,0.202,,,8.534,0.412,1.494,,20.91,8.5,11270132,119843,0,0
,12-21130001,21130001,8/4/2020,12,2020,North Twin Lake West Beach,0.695,,,4.741,0.23,1.645,,21.304,8.37,13758547,0,0,0
,13-21130001,21130001,8/11/2020,13,2020,North Twin Lake West Beach,0.327,,,8.606,0.164,1.578,,22.132,8.62,5289557,0,0,0
,14-21130001,21130001,8/18/2020,14,2020,North Twin Lake West Beach,0.533,,,5.945,0.208,1.362,,20.379,,4399617,0,0,0
,15-21130001,21130001,8/26/2020,15,2020,North Twin Lake West Beach,0.205,,,6.241,0.245,1.378,,19.734,8.82,5121302,19207,0,0
,16-21130001,21130001,9/1/2020,16,2020,North Twin Lake West Beach,0.325,,,9.605,0.226,1.338,,19.658,8.64,8381015,0,0,0
,1-21300002,21300002,5/19/2020,1,2020,Pike’s Point Beach,0.16,,,6.281,-0.01,0.486,,23.583,8.56,2883359,0,0,0
,2-21300002,21300002,5/26/2020,2,2020,Pike’s Point Beach,0.21,,,5.618,0.054,0.461,,21.605,8.41,7687091,0,0,0
,3-21300002,21300002,6/2/2020,3,2020,Pike’s Point Beach,0,,,4.852,0.033,0.523,,23.111,8.55,8415254,0,0,0
,4-21300002,21300002,6/9/2020,4,2020,Pike’s Point Beach,0.142,,,5.161,0.161,0.611,,22.244,8.45,3284820,0,0,0
,5-21300002,21300002,6/16/2020,5,2020,Pike’s Point Beach,0.068,,,5.244,0.145,0.548,,23.2,8.49,5359653,0,0,0
,6-21300002,21300002,6/23/2020,6,2020,Pike’s Point Beach,0.127,,,5.757,0.02,0.621,,23.286,8.34,742735,0,0,0
,7-21300002,21300002,6/29/2020,7,2020,Pike’s Point Beach,0,,,5.127,0.121,0.58,,22.589,8.2,8980332,0,0,0
,8-21300002,21300002,7/7/2020,8,2020,Pike’s Point Beach,0.368,,,5.026,0.128,0.745,,22.8,8.42,1271473,9932,0,0
,9-21300002,21300002,7/14/2020,9,2020,Pike’s Point Beach,0.482,,,5.44,0.264,0.693,,23.106,8.4,7100811,120699,0,0
,10-21300002,21300002,7/21/2020,10,2020,Pike’s Point Beach,0.213,,,5.274,0.262,0.664,,22.741,,2867687,56271,0,0
,11-21300002,21300002,7/28/2020,11,2020,Pike’s Point Beach,0.235,,,5.026,0.137,0.652,,22.337,8.21,3307204,0,0,0
,12-21300002,21300002,8/3/2020,12,2020,Pike’s Point Beach,0.303,,,5.222,0.151,0.622,,22.587,8.27,1733572,0,0,0
,13-21300002,21300002,8/10/2020,13,2020,Pike’s Point Beach,0.058,,,4.878,0.282,0.562,,24.841,,4123762,0,0,0
,14-21300002,21300002,8/18/2020,14,2020,Pike’s Point Beach,0.522,,,4.078,0.112,0.752,,22.826,,1886034,59688,0,0
,15-21300002,21300002,8/25/2020,15,2020,Pike’s Point Beach,0.325,,,3.993,0.148,0.71,,22.362,8.34,1375382,0,0,0
,16-21300002,21300002,9/2/2020,16,2020,Pike’s Point Beach,0.11,,,4.924,0.306,0.622,,22.819,8.49,668313,0,0,0
,1-21570001,21570001,5/19/2020,1,2020,Pleasant Creek Lake Beach,0,,,5.908,0.019,0.601,,7.788,8.49,4907243,0,0,0
,2-21570001,21570001,5/26/2020,2,2020,Pleasant Creek Lake Beach,0.145,,,5.632,0.048,0.788,,7.249,8.56,7302058,0,0,0
,3-21570001,21570001,6/2/2020,3,2020,Pleasant Creek Lake Beach,0,,,3.171,0.064,0.818,,7.932,8.56,4610870,0,0,0
,4-21570001,21570001,6/9/2020,4,2020,Pleasant Creek Lake Beach,0.08,,,5.093,0.251,0.879,,7.444,8.61,2151944,0,0,0
,5-21570001,21570001,6/16/2020,5,2020,Pleasant Creek Lake Beach,0.015,,,5.392,0.124,0.858,,7.158,8.67,2083483,0,0,0
,6-21570001,21570001,6/23/2020,6,2020,Pleasant Creek Lake Beach,0.18,,,5.434,0.173,0.846,,7.331,8.43,5807358,0,0,0
,7-21570001,21570001,6/30/2020,7,2020,Pleasant Creek Lake Beach,0,,,4.924,0.118,0.807,,6.553,8.69,3721749,0,0,0
,8-21570001,21570001,7/6/2020,8,2020,Pleasant Creek Lake Beach,0,,,5.102,0.21,0.929,,7.418,8.68,13097908,0,0,0
,9-21570001,21570001,7/13/2020,9,2020,Pleasant Creek Lake Beach,0.587,,,4.147,0.279,0.861,,7.183,8.36,6514004,0,0,0
,10-21570001,21570001,7/21/2020,10,2020,Pleasant Creek Lake Beach,0.61,,,4.32,0.114,0.802,,13.429,8.54,5138925,0,0,0
,11-21570001,21570001,7/28/2020,11,2020,Pleasant Creek Lake Beach,0.005,,,4.023,0.184,0.879,,7.524,8.59,7298767,0,0,0
,12-21570001,21570001,8/4/2020,12,2020,Pleasant Creek Lake Beach,0.335,,,3.39,0.297,1.017,,7.578,8.49,2546515,0,0,0
,13-21570001,21570001,8/11/2020,13,2020,Pleasant Creek Lake Beach,0.097,,,4.562,0.318,0.989,,8.509,8.25,1640653,0,0,0
,1-21830001,21830001,5/20/2020,1,2020,Prairie Rose Beach,0,,,4.171,0.027,0.715,,11.739,8.68,9178935,0,0,0
,2-21830001,21830001,5/27/2020,2,2020,Prairie Rose Beach,0.015,,,4.429,0.04,0.637,,11.6,8.36,10357579,0,0,0
,3-21830001,21830001,6/3/2020,3,2020,Prairie Rose Beach,0,,,4.02,0.058,0.699,,11.847,8.71,2508282,0,0,0
,4-21830001,21830001,6/10/2020,4,2020,Prairie Rose Beach,0.007,,,4.324,0.195,0.737,,11.31,8.46,3313350,0,0,0
,5-21830001,21830001,6/17/2020,5,2020,Prairie Rose Beach,0,,,4.613,0.186,0.727,,11.484,8.6,2114482,0,0,0
,6-21830001,21830001,6/24/2020,6,2020,Prairie Rose Beach,0.22,,,4.806,0.052,1.334,,12.139,8.64,4672000,0,0,0
,7-21830001,21830001,7/1/2020,7,2020,Prairie Rose Beach,0.472,,,4.759,0.299,2.398,,11.794,8.37,1663760,32886,0,0
,9-21830001,21830001,7/15/2020,9,2020,Prairie Rose Beach,0.955,,,4.824,0.298,1.098,,12.333,8.28,3265180,76104,0,0
,10-21830001,21830001,7/22/2020,10,2020,Prairie Rose Beach,0.305,,,5.045,0.203,1.694,,9.021,,11108903,34627,0,0
,11-21830001,21830001,7/28/2020,11,2020,Prairie Rose Beach,0.38,,,6.223,0.248,2.996,,12.742,9.08,2127812,0,0,0
,12-21830001,21830001,8/4/2020,12,2020,Prairie Rose Beach,0.592,,,5.526,0.361,3.021,,13.951,,11710463,233110,0,0
,13-21830001,21830001,8/12/2020,13,2020,Prairie Rose Beach,0.3,,,5.287,0.249,2.802,,13.962,,1636819,75397,0,0
,15-21830001,21830001,8/24/2020,15,2020,Prairie Rose Beach,0.98,,,4.064,0.216,2.442,,13.715,,8945338,0,0,0
,16-21830001,21830001,8/31/2020,16,2020,Prairie Rose Beach,0.408,,,5.898,0.197,2.258,,15.664,,2859513,0,0,0
,1-21590001,21590001,5/18/2020,1,2020,Red Haw Beach,0.165,,,8.032,0.064,0.965,,6.101,7.9,7610127,0,0,0
,2-21590001,21590001,5/27/2020,2,2020,Red Haw Beach,0.095,,,5.584,0.104,0.975,,6.073,7.7,7113491,0,0,0
,3-21590001,21590001,6/1/2020,3,2020,Red Haw Beach,0,,,7.227,0.061,1.012,,6.11,7.9,21044733,48556,0,0
,4-21590001,21590001,6/8/2020,4,2020,Red Haw Beach,0,,,7.747,0.287,0.983,,6.096,8.35,4075329,0,0,0
,5-21590001,21590001,6/15/2020,5,2020,Red Haw Beach,0.115,,,7.704,0.173,1.167,,6.364,8.41,4394065,0,0,0
,6-21590001,21590001,6/22/2020,6,2020,Red Haw Beach,0.208,,,8.481,0.006,1.55,,6.001,9.08,1837412,0,0,0
,7-21590001,21590001,6/29/2020,7,2020,Red Haw Beach,0,,,7.886,0.136,1.159,,5.955,7.97,6947852,0,0,0
,8-21590001,21590001,7/6/2020,8,2020,Red Haw Beach,0.227,,,7.37,0.192,1.017,,6.609,8.55,1710593,21827,0,0
,9-21590001,21590001,7/14/2020,9,2020,Red Haw Beach,0.585,,,6.995,0.3,1.204,,6.271,8.41,5829012,0,0,0
,10-21590001,21590001,7/20/2020,10,2020,Red Haw Beach,0.245,,,3.469,0.14,1.322,,6.351,8.65,6268553,0,0,0
,11-21590001,21590001,7/27/2020,11,2020,Red Haw Beach,0.088,,,6.944,0.158,1.062,,6.335,8.28,5887319,0,0,0
,12-21590001,21590001,8/3/2020,12,2020,Red Haw Beach,0.298,,,3.902,0.329,1.215,,6.199,7.69,1776708,0,0,349058
,13-21590001,21590001,8/11/2020,13,2020,Red Haw Beach,0.04,,,6.887,0.153,1.104,,6.624,,1887458,0,0,259136
,14-21590001,21590001,8/18/2020,14,2020,Red Haw Beach,0.267,,,5.565,0.268,1.068,,6.004,7.73,6472663,290737,0,620352
,15-21590001,21590001,8/25/2020,15,2020,Red Haw Beach,0.463,,,5.866,0.165,1.127,,6.261,,2091920,0,0,0
,16-21590001,21590001,9/1/2020,16,2020,Red Haw Beach,0.218,,,6.919,0.201,1.139,,7.283,,1810600,0,0,0
,1-21500001,21500001,5/18/2020,1,2020,Rock Creek Beach,0.007,,,4.558,0.09,1.457,,12.256,8.56,1885226,0,0,0
,2-21500001,21500001,5/26/2020,2,2020,Rock Creek Beach,0.403,,,3.993,0.115,1.208,,11.57,8.65,7692365,0,0,0
,3-21500001,21500001,6/1/2020,3,2020,Rock Creek Beach,0,,,4.079,0.135,1.359,,12.42,8.49,19591219,0,0,0
,4-21500001,21500001,6/8/2020,4,2020,Rock Creek Beach,0.175,,,3.927,0.297,1.569,,11.965,7.97,5903197,0,0,0
,5-21500001,21500001,6/15/2020,5,2020,Rock Creek Beach,0.243,,,3.562,0.199,1.889,,12.358,7.7,2393434,0,0,0
,6-21500001,21500001,6/22/2020,6,2020,Rock Creek Beach,0.168,,,3.398,0.104,1.365,,13.067,8.16,4660519,0,0,0
,7-21500001,21500001,7/1/2020,7,2020,Rock Creek Beach,0,,,3.627,0.221,1.019,,11.687,8.38,9731522,0,0,0
,8-21500001,21500001,7/6/2020,8,2020,Rock Creek Beach,0.575,,,3.191,0.311,0.623,,11.664,8.5,2325668,0,0,0
,9-21500001,21500001,7/13/2020,9,2020,Rock Creek Beach,0.642,,,3.094,0.217,1.415,,23.428,8.38,9923943,0,0,0
,10-21500001,21500001,7/20/2020,10,2020,Rock Creek Beach,0.108,,,3.855,0.267,1.5,,12.976,8.57,8719014,0,0,0
,11-21500001,21500001,7/27/2020,11,2020,Rock Creek Beach,0.273,,,3.839,0.37,1.376,,13.069,8.17,9209272,38613,0,0
,12-21500001,21500001,8/3/2020,12,2020,Rock Creek Beach,0.67,,,3.082,0.29,1.972,,13.255,8.34,2174587,179324,0,0
,13-21500001,21500001,8/10/2020,13,2020,Rock Creek Beach,3.278,,,4.99,0.574,3.462,,14.178,8.93,22373999,1068489,0,0
,14-21500001,21500001,8/19/2020,14,2020,Rock Creek Beach,1.242,,,3.166,0.525,1.786,,12.352,8.75,1699571,70260,0,0
,15-21500001,21500001,8/26/2020,15,2020,Rock Creek Beach,0.837,,,3.245,0.268,1.6,,19.012,8.78,1408029,28844,0,0
,16-21500001,21500001,9/2/2020,16,2020,Rock Creek Beach,0.895,,,4.416,0.31,1.476,,15.271,8.99,2226048,20751,0,0
,1-21390001,21390001,5/20/2020,1,2020,Springbrook Beach,0.055,,,3.984,0.004,1.019,,7.993,8.49,7181859,0,0,0
,2-21390001,21390001,5/27/2020,2,2020,Springbrook Beach,0.233,,,4.841,0.044,0.908,,8.09,8.45,2243277,0,0,0
,3-21390001,21390001,6/3/2020,3,2020,Springbrook Beach,0,,,4.159,0.065,0.89,,8.047,8.46,1933308,0,0,0
,4-21390001,21390001,6/10/2020,4,2020,Springbrook Beach,0.007,,,3.686,0.203,1.046,,8.019,8.43,3693510,0,0,0
,5-21390001,21390001,6/17/2020,5,2020,Springbrook Beach,0.005,,,3.406,0.568,0.566,,8.035,8.62,2642180,0,0,0
,6-21390001,21390001,6/24/2020,6,2020,Springbrook Beach,0.22,,,3.471,0.01,0.872,,8.173,8.58,1291941,0,0,0
,7-21390001,21390001,7/1/2020,7,2020,Springbrook Beach,0,,,3.433,0.223,0.987,,8.37,8.63,4938675,0,0,0
,8-21390001,21390001,7/8/2020,8,2020,Springbrook Beach,0.29,,,3.638,0.246,2.084,,8.169,8.8,1621970,7064,0,0
,9-21390001,21390001,7/15/2020,9,2020,Springbrook Beach,0.565,,,3.886,0.371,1.235,,8.592,8.38,6399155,0,0,88957
,10-21390001,21390001,7/22/2020,10,2020,Springbrook Beach,0.322,,,3.972,0.166,1.357,,8.102,,1972407,0,0,61508
,11-21390001,21390001,7/28/2020,11,2020,Springbrook Beach,0.183,,,3.835,0.324,1.305,,8.427,8.75,11902887,4413043,0,0
,12-21390001,21390001,8/4/2020,12,2020,Springbrook Beach,0.565,,,4.148,0.205,1.748,,9.256,,7338451,301771,0,0
,13-21390001,21390001,8/12/2020,13,2020,Springbrook Beach,0.227,,,3.513,0.281,1.778,,8.203,8.64,3043305,456461,0,0
,15-21390001,21390001,8/24/2020,15,2020,Springbrook Beach,0.895,,,2.783,0.138,1.037,,8.489,,3807721,0,0,19308
,16-21390001,21390001,8/31/2020,16,2020,Springbrook Beach,1.072,,,3.962,0.101,1.107,,9.92,,3061082,15170,0,40509
,1-21300003,21300003,5/19/2020,1,2020,Triboji Beach,0.08,,,6.258,0.01,0.573,,23.157,8.63,11894070,0,0,0
,2-21300003,21300003,5/26/2020,2,2020,Triboji Beach,0.188,,,5.688,0.053,0.64,,21.977,8.44,4069723,0,0,0
,3-21300003,21300003,6/2/2020,3,2020,Triboji Beach,0,,,5.173,0.051,0.596,,23.023,8.7,13296726,0,0,0
,4-21300003,21300003,6/9/2020,4,2020,Triboji Beach,0.357,,,5.154,0.111,0.778,,23.093,8.42,3842438,0,0,0
,5-21300003,21300003,6/16/2020,5,2020,Triboji Beach,0,,,5.349,0.246,0.681,,23.557,8.63,10452926,0,0,0
,6-21300003,21300003,6/23/2020,6,2020,Triboji Beach,0.31,,,5.738,0.244,0.701,,23.093,8.58,1677901,0,0,0
,7-21300003,21300003,6/29/2020,7,2020,Triboji Beach,0,,,5.33,0.359,0.707,,22.817,8.3,6651187,0,0,0
,8-21300003,21300003,7/7/2020,8,2020,Triboji Beach,1.412,,,5.609,0.238,2.252,,22.238,8.16,3452537,138549,0,0
,9-21300003,21300003,7/14/2020,9,2020,Triboji Beach,0.445,,,5.306,0.092,0.65,,22.727,8.45,7684256,38532,0,0
,10-21300003,21300003,7/21/2020,10,2020,Triboji Beach,0.27,,,4.905,0.136,0.683,,23.558,,3249736,75305,0,0
,11-21300003,21300003,7/28/2020,11,2020,Triboji Beach,0,,,5.574,0.14,0.626,,22.636,8.39,4952960,17367,0,0
,12-21300003,21300003,8/3/2020,12,2020,Triboji Beach,0.355,,,4.929,0.156,0.642,,22.503,8.44,4278397,522914,0,0
,13-21300003,21300003,8/10/2020,13,2020,Triboji Beach,0.185,,,4.938,0.18,0.633,,24.486,,952389,158748,0,0
,14-21300003,21300003,8/18/2020,14,2020,Triboji Beach,0.31,,,4.186,0.111,0.63,,22.149,,2446100,10166,0,0
,15-21300003,21300003,8/25/2020,15,2020,Triboji Beach,0.395,,,4.191,0.046,0.617,,14.773,8.46,1774786,0,0,0
,16-21300003,21300003,9/2/2020,16,2020,Triboji Beach,0.117,,,5.107,0.062,0.583,,20.755,8.6,1644109,0,0,0
,1-21860001,21860001,5/18/2020,1,2020,Union Grove Beach,0,,,5.185,0.051,1.035,,13.235,8.56,0,0,0,0
,2-21860001,21860001,5/26/2020,2,2020,Union Grove Beach,0.07,,,4.839,0.116,1.419,,12.55,8.66,7906520,0,0,0
,3-21860001,21860001,6/1/2020,3,2020,Union Grove Beach,0,,,3.527,0.107,0.877,,12.377,7.89,2761059,0,0,0
,4-21860001,21860001,6/8/2020,4,2020,Union Grove Beach,0,,,3.318,0.211,0.833,,11.966,8.32,3204163,0,0,0
,5-21860001,21860001,6/15/2020,5,2020,Union Grove Beach,0,,,3.822,0.237,0.774,,11.392,8.06,2552012,12196,0,0
,6-21860001,21860001,6/22/2020,6,2020,Union Grove Beach,0.22,,,4.834,0.318,1.041,,8.449,7.64,2326767,0,0,0
,7-21860001,21860001,7/1/2020,7,2020,Union Grove Beach,0,,,3.542,0.196,1.155,,9.181,8.8,1650729,6147,0,0
,8-21860001,21860001,7/6/2020,8,2020,Union Grove Beach,16.538,,,3.406,0.438,2.045,,10.319,8.8,4889877,1294155,0,0
,9-21860001,21860001,7/13/2020,9,2020,Union Grove Beach,13.818,,,3.455,0.26,2.27,,10.172,9,8420498,671803,0,0
,10-21860001,21860001,7/20/2020,10,2020,Union Grove Beach,5.575,,,7.354,0.26,1.382,,10.709,8.94,6364356,421490,0,0
,11-21860001,21860001,7/27/2020,11,2020,Union Grove Beach,2.915,,,4.22,0.228,1.995,,11.2,8.96,737643,20861,0,0
,12-21860001,21860001,8/3/2020,12,2020,Union Grove Beach,2.96,,,7.202,0.319,2.08,,11.39,9.09,6542553,82603,0,0
,13-21860001,21860001,8/10/2020,13,2020,Union Grove Beach,39.825,,,5.432,0.528,2.75,,11.608,9.53,6621235,0,0,127048
,14-21860001,21860001,8/19/2020,14,2020,Union Grove Beach,83.64,,,4.24,0.985,4.598,,12.39,9.39,3125751,0,0,0
,15-21860001,21860001,8/26/2020,15,2020,Union Grove Beach,37.09,,,4.167,0.568,3.153,,9.621,9.83,2782537,3815962,0,0
,16-21860001,21860001,9/2/2020,16,2020,Union Grove Beach,5.305,,,4.733,0.547,1.75,,10.72,9.72,1562434,182480,0,7584
,1-21690001,21690001,5/20/2020,1,2020,Viking Lake Beach,0.142,,,5.979,0.039,0.876,,9.029,8.59,26244536,63147,0,0
,2-21690001,21690001,5/27/2020,2,2020,Viking Lake Beach,0.067,,,6.421,0.064,0.79,,8.895,8.65,8619702,0,0,0
,3-21690001,21690001,6/3/2020,3,2020,Viking Lake Beach,0,,,5.802,0.081,0.844,,9.491,8.61,2325811,0,0,0
,4-21690001,21690001,6/10/2020,4,2020,Viking Lake Beach,0.07,,,6.228,0.116,0.952,,9.153,8.43,2931897,0,0,0
,5-21690001,21690001,6/17/2020,5,2020,Viking Lake Beach,0.232,,,6.545,0.232,0.944,,9.447,8.8,1448363,18970,0,0
,6-21690001,21690001,6/24/2020,6,2020,Viking Lake Beach,0.415,,,6.41,0.011,1.282,,9.788,8.5,12977234,240057,0,0
,7-21690001,21690001,7/1/2020,7,2020,Viking Lake Beach,0,,,5.619,0.25,0.902,,9.48,8.34,1522550,28840,0,0
,8-21690001,21690001,7/8/2020,8,2020,Viking Lake Beach,0.295,,,5.846,0.179,1.368,,9.481,8.66,4289994,128612,0,0
,9-21690001,21690001,7/15/2020,9,2020,Viking Lake Beach,0.66,,,5.664,0.276,0.999,,9.739,8.62,6974437,54634,0,0
,10-21690001,21690001,7/22/2020,10,2020,Viking Lake Beach,0.065,,,6.457,0.154,1.509,,14.491,9.03,13931522,118244,0,0
,11-21690001,21690001,7/29/2020,11,2020,Viking Lake Beach,0.485,,,6.28,0.254,2.053,,9.344,8.89,2495751,0,0,0
,13-21690001,21690001,8/12/2020,12,2020,Viking Lake Beach,0.255,,,6.062,0.215,1.776,,9.95,9.28,3182604,0,0,0
,14-21690001,21690001,8/17/2020,13,2020,Viking Lake Beach,0.455,,,4.723,0.149,1.611,,9.842,8.63,6056341,0,0,0
,15-21690001,21690001,8/24/2020,14,2020,Viking Lake Beach,1.452,,,4.884,0.121,1.955,,10.207,10.94,1846114,16793,0,0
,16-21690001,21690001,8/31/2020,15,2020,Viking Lake Beach,0.785,,,6.265,0.204,1.496,,12.955,10.84,9473234,31699,0,0
