File,Label,Reference,Date,Week,Year,Location,Microcystin,DOC,TKP,TKN,NH3,Nox,NO2,Cl,pH,rRNA_16S,Microcystis,Aanabaena,Planktothrix
IDNR19_01_006,1-21280001,21280001,21/05/2019,1,2019,Backbone Beach,0.52,2.259,1.285,0.174,2.6349,8.3,0.0462,17.412,8.3,,,,
IDNR19_02_006,2-21280001,21280001,28/05/2019,2,2019,Backbone Beach,0.12,2.138,1.077,0.229,1.6551,9.297809403,0.0368,16.24,7.73,,,,
IDNR19_03_006,3-21280001,21280001,4/6/2019,3,2019,Backbone Beach,0,1.671,6.276,0.443,0.5257,10.917,0.0363,16.387,8.31,,,,
IDNR19_04_006,4-21280001,21280001,6/11/2019,4,2019,Backbone Beach,0.018,2.733,0.779,1.099,0.0831,7.194,0.0459,16.049,7.92,,,,
IDNR19_05_006,5-21280001,21280001,6/18/2019,5,2019,Backbone Beach,0,2.562,0.106,0.127,0.0208,6.881,0.0458,15.382,8.18,,,,
IDNR19_06_006,6-21280001,21280001,6/25/2019,6,2019,Backbone Beach,0,3.899,0.473,0.18,0.0822,4.764,0.0579,16.994,7.7,19465141.54,0,0,0
IDNR19_07_006,7-21280001,21280001,7/1/2019,7,2019,Backbone Beach,0,4.689,0.023,0.282,0.118,7.227,0.0566,16.738,7.81,4278450.81688752,0,0,0
IDNR19_08_006,8-21280001,21280001,7/9/2019,8,2019,Backbone Beach,0.23,3.886,0.056,0.346,0.0556,5.148,0.04,16.352,8.13,610231.468954832,610231.468954832,0,0
IDNR19_09_006,9-21280001,21280001,7/16/2019,9,2019,Backbone Beach,0.743,3.824,-0.005,0.365,0.026,5.064,0.0396,14.867,8.19,5582700.973,0,0,0
IDNR19_10_006,10-21280001,21280001,7/23/2019,10,2019,Backbone Beach,0.038,2.248,0.287,0.858,0.088,3.824,0.0525,15.754,8.06,10103848,0,0,0
IDNR19_11_006,11-21280001,21280001,7/30/2019,11,2019,Backbone Beach,0.105,4.07,0.199,1.178,0.0624,2.648,0.0652,13.677,8.03,2804880.531,0,0,0
IDNR19_12_006,12-21280001,21280001,8/6/2019,12,2019,Backbone Beach,0.343,3.831,0.043,0.781,0.0373,4.709,0.0584,13.878,8.19,11888871.83,0,0,0
IDNR19_13_006,13-21280001,21280001,8/13/2019,13,2019,Backbone Beach,0,3.075,0.058,1.593,0.0248,1.532,0.0642,12.915,7.71,1256322.456,0,0,0
IDNR19_14_006,14-21280001,21280001,8/20/2019,14,2019,Backbone Beach,0.085,3.865,0.033,0.534,0.0558,2.438,0.0522,12.925,7.57,383472.0216,0,0,0
IDNR19_15_006,15-21280001,21280001,8/27/2019,15,2019,Backbone Beach,0,1.958,-0.04,2.089,0.0437,6.668,0.0487,15.569,8.16,4152121.403,0,0,0
IDNR19_01_029,1-21350001,21350001,21/05/2019,1,2019,Beed’s Lake Beach,0.005,2.486,1.43,0.342,2.2325,8.975,0.0338,14.583,8.32,,,,
IDNR19_02_029,2-21350001,21350001,28/05/2019,2,2019,Beed’s Lake Beach,0.027,2.664,3.039,0.217,1.7898,6.581201602,0.0412,12.356,8.11,,,,
IDNR19_03_029,3-21350001,21350001,4/6/2019,3,2019,Beed’s Lake Beach,0,2.673,1.042,0.352,0.1115,9.016,0.0285,12.745,7.78,,,,
IDNR19_04_029,4-21350001,21350001,6/11/2019,4,2019,Beed’s Lake Beach,0.15,3.269,0.798,1.093,0.0234,6.731,0.0415,13.514,8.16,,,,
IDNR19_05_029,5-21350001,21350001,6/18/2019,5,2019,Beed’s Lake Beach,0,3.317,0.072,0.405,0.0501,2.468,0.0518,12.235,8.28,,,,
IDNR19_06_029,6-21350001,21350001,6/25/2019,6,2019,Beed’s Lake Beach,0,4.328,0.155,0.2,0.096,3.351,0.0556,12.829,8.2,2425661.675,0,0,0
IDNR19_07_029,7-21350001,21350001,7/1/2019,7,2019,Beed’s Lake Beach,0,4.198,-0.003,0.318,0.032,5.955,0.0767,12.559,8.2,5709451.02951307,0,0,0
IDNR19_08_029,8-21350001,21350001,7/9/2019,8,2019,Beed’s Lake Beach,0,4.914,0.013,0.613,0.1654,6.826,0.0983,12.748,7.96,322347.743400761,322347.743400761,0,0
IDNR19_09_029,9-21350001,21350001,7/16/2019,9,2019,Beed’s Lake Beach,0.83,5.198,0.383,0.759,0.083,2.786,0.0877,12.05,8.1,5932539.751,0,0,0
IDNR19_10_029,10-21350001,21350001,7/23/2019,10,2019,Beed’s Lake Beach,0,5.482,0.453,2.212,0.1031,2.297,0.1369,13.099,8.07,18012339.68,0,0,0
IDNR19_11_029,11-21350001,21350001,7/30/2019,11,2019,Beed’s Lake Beach,0.11,5.454,0.187,1.268,0.0682,1.239,0.1042,12.089,8.17,2422437.828,233737.1811,0,0
IDNR19_12_029,12-21350001,21350001,8/6/2019,12,2019,Beed’s Lake Beach,1.11,6.175,0.184,1.592,0.0627,0.481,0.0507,11.873,8.28,1309742.381,118963.9045,0,0
IDNR19_13_029,13-21350001,21350001,8/13/2019,13,2019,Beed’s Lake Beach,53.99,8.704,1.468,7.462,0.2966,0.325,0.0573,12.586,8.3,4182333.272,2642105.138,0,0
IDNR19_14_029,14-21350001,21350001,8/20/2019,14,2019,Beed’s Lake Beach,1.455,3.884,0.76,3.152,0.007,1.434,0.0203,11.789,8.31,1151816.392,0,0,0
IDNR19_15_029,15-21350001,21350001,8/27/2019,15,2019,Beed’s Lake Beach,0.845,2.046,0.085,4.134,0.1525,0.144,0.0293,12.796,8.7,5649934.437,107730.4375,0,0
IDNR19_01_034,1-21770001,21770001,22/05/2019,1,2019,Big Creek Beach,0.053,2.647,1.413,0.18,2.7185,0,0.0441,18.008,8.6,,,,
IDNR19_02_034,2-21770001,21770001,29/05/2019,2,2019,Big Creek Beach,0.112,2.482,1.175,0.318,1.9731,3.504403609,0.0493,13.529,8.07,,,,
IDNR19_03_034,3-21770001,21770001,5/6/2019,3,2019,Big Creek Beach,0,3.067,1.842,0.463,0.0866,5.898,0.0477,16.397,8.24,,,,
IDNR19_04_034,4-21770001,21770001,6/12/2019,4,2019,Big Creek Beach,0.135,3.167,1.167,1.118,0.0704,5.021,0.066,16.664,8.45,,,,
IDNR19_05_034,5-21770001,21770001,6/19/2019,5,2019,Big Creek Beach,0,3.186,0.076,0.333,0.0835,4.816,0.0723,17.347,8.3,,,,
IDNR19_06_034,6-21770001,21770001,6/26/2019,6,2019,Big Creek Beach,0,5.504,0.115,0.242,0.0703,2.483,0.0796,17.213,8.25,6269031.139,0,0,0
IDNR19_07_034,7-21770001,21770001,7/2/2019,7,2019,Big Creek Beach,0,3.488,-0.039,0.204,0.0283,3.713,0.0733,17.938,8.29,802830.523353743,0,0,0
IDNR19_08_034,8-21770001,21770001,7/10/2019,8,2019,Big Creek Beach,0.078,4.946,-0.046,0.051,0.0769,3.758,0.0697,17.194,8.3,4412656.31435699,4412656.31435699,0,0
IDNR19_09_034,9-21770001,21770001,7/17/2019,9,2019,Big Creek Beach,1.505,3.421,-0.018,0.5,0.071,3.082,0.0746,17.848,8.11,3089205.995,0,0,0
IDNR19_10_034,10-21770001,21770001,7/24/2019,10,2019,Big Creek Beach,0,5.112,0.146,0.902,0.0524,4.072,0.0882,17.45,8.32,9913856.467,0,0,0
IDNR19_11_034,11-21770001,21770001,7/31/2019,11,2019,Big Creek Beach,0.007,4.972,0.179,1.154,0.0579,1.34,0.077,17.155,8.16,3287654.251,0,0,0
IDNR19_12_034,12-21770001,21770001,8/7/2019,12,2019,Big Creek Beach,0.477,4.97,0.072,0.947,0.0495,3.679,0.0754,18.07,8.22,2420430.112,0,0,0
IDNR19_13_034,13-21770001,21770001,8/14/2019,13,2019,Big Creek Beach,0.482,4.135,0.06,1.864,0.0605,4.145,0.0658,18.177,7.86,687844.8535,0,0,0
IDNR19_14_034,14-21770001,21770001,8/21/2019,14,2019,Big Creek Beach,0,7.903,0.036,1.162,0.039,1.979,0.0815,17.608,8.09,496034.2409,0,0,0
IDNR19_15_034,15-21770001,21770001,8/28/2019,15,2019,Big Creek Beach,0.03,3.209,-0.504,0.947,0.0843,2.592,0.0701,20.531,7.98,1396781.07,0,0,0
IDNR19_01_014,1-21810002,21810002,21/05/2019,1,2019,Black Hawk Beach,0.408,4.668,8.95,0.361,2.3324,0.369,0.0126,16.798,8.25,,,,
IDNR19_02_014,2-21810002,21810002,28/05/2019,2,2019,Black Hawk Beach,0.08,3.717,4.116,0.102,2.0367,0.200033944,0.0202,17.575,8.31,,,,
IDNR19_03_014,3-21810002,21810002,4/6/2019,3,2019,Black Hawk Beach,0.345,4.327,1.276,0.502,0.1655,0.906,0.0346,18.742,8.7,,,,
IDNR19_04_014,4-21810002,21810002,6/11/2019,4,2019,Black Hawk Beach,0.928,4.208,0.749,1.041,0.051,0.773,0.773,16.863,8.5,,,,
IDNR19_05_014,5-21810002,21810002,6/18/2019,5,2019,Black Hawk Beach,0.072,4.526,0.052,0.866,0.1139,0.836,0.0423,16.145,8.48,,,,
IDNR19_06_014,6-21810002,21810002,6/25/2019,6,2019,Black Hawk Beach,1.362,5.778,0.254,0.259,0.1032,0.094,0.0144,16.645,8.5,6150054.154,924618.1157,0,0
IDNR19_07_014,7-21810002,21810002,7/1/2019,7,2019,Black Hawk Beach,0.06,6.469,-0.013,0.472,0.0423,0.016,0.0125,16.686,8.53,4221319.53942366,349707.278064107,0,0
IDNR19_08_014,8-21810002,21810002,7/9/2019,8,2019,Black Hawk Beach,3.068,6.659,0.061,0.846,0.1059,0.06,0.0056,17.038,8.12,304848.98229159,304848.98229159,330251.343322584,0
IDNR19_09_014,9-21810002,21810002,7/16/2019,9,2019,Black Hawk Beach,3.365,6.651,0.102,1.18,0.037,0.004,0.0121,17.542,8.49,6959317.884,469133.009512621,0,0
IDNR19_10_014,10-21810002,21810002,7/23/2019,10,2019,Black Hawk Beach,2.168,7.154,0.358,1.864,0.0352,0.058,0.0144,18.559,8.58,16109507.12,247193.777,0,0
IDNR19_11_014,11-21810002,21810002,7/30/2019,11,2019,Black Hawk Beach,0.055,6.783,0.254,2.795,0.0258,0.042,0.0179,18.782,8.4,4370615.263,58971.64503,0,0
IDNR19_12_014,12-21810002,21810002,8/6/2019,12,2019,Black Hawk Beach,0.407,6.621,0.577,2.247,0.0263,0.033,0.0149,19.035,8.42,13022475.22,52452.23638,0,0
IDNR19_13_014,13-21810002,21810002,8/13/2019,13,2019,Black Hawk Beach,1.3,7.821,0.183,2.114,0.0286,0.023,0.0135,18.272,8.66,8587546.253,0,0,0
IDNR19_14_014,14-21810002,21810002,8/20/2019,14,2019,Black Hawk Beach,0.117,5.29,0.23,1.827,-0.0016,0.043,0.0206,18.663,8.5,2362356.675,0,0,0
IDNR19_15_014,15-21810002,21810002,8/27/2019,15,2019,Black Hawk Beach,0.05,0.41,-0.255,2.155,0.0534,0.063,0.0189,19.804,8.56,6528644.705,0,0,0
IDNR19_01_018,1-21930001,21930001,22/05/2019,1,2019,Bob White Beach,,9.732,3.293,-0.314,2.4532,2.167,0.1562,12.004,,,,,
IDNR19_02_018,2-21930001,21930001,29/05/2019,2,2019,Bob White Beach,,7.517,1.515,0.22,1.8643,0.352033313,0.2643,13.046,,,,,
IDNR19_03_018,3-21930001,21930001,5/6/2019,3,2019,Bob White Beach,,8.498,2.197,0.479,0.3351,0.447,0.0953,5.264,,,,,
IDNR19_04_018,4-21930001,21930001,6/12/2019,4,2019,Bob White Beach,,7.183,1.77,1.397,0.2966,0.316,0.0692,3.993,,,,,
IDNR19_05_018,5-21930001,21930001,,5,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_06_018,6-21930001,21930001,,6,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_07_018,7-21930001,21930001,7/2/2019,7,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_08_018,8-21930001,21930001,,8,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_09_018,9-21930001,21930001,,9,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_10_018,10-21930001,21930001,,10,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_11_018,11-21930001,21930001,,11,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_12_018,12-21930001,21930001,,12,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_13_018,13-21930001,21930001,,13,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_14_018,14-21930001,21930001,,14,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_15_018,15-21930001,21930001,,15,2019,Bob White Beach,,,,,,,,,,,,,
IDNR19_01_019,1-21940001,21940001,21/05/2019,1,2019,Brushy Creek Beach,0.218,37.04,4.585,0.225,2.1987,4.271,0.0491,14.277,8.26,,,,
IDNR19_02_019,2-21940001,21940001,28/05/2019,2,2019,Brushy Creek Beach,0,3.257,2.077,0.217,2.2213,5.416473916,0.0474,14.316,7.54,,,,
IDNR19_03_019,3-21940001,21940001,4/6/2019,3,2019,Brushy Creek Beach,0,2.787,1.278,0.361,0.0991,7.594,0.0588,14.119,8.28,,,,
IDNR19_04_019,4-21940001,21940001,6/11/2019,4,2019,Brushy Creek Beach,0.257,3.658,0.851,1.25,0.0423,5.957,0.0582,26.483,8.4,,,,
IDNR19_05_019,5-21940001,21940001,6/18/2019,5,2019,Brushy Creek Beach,0,3.447,0.083,0.662,0.0051,6.358,0.0661,14.939,8.09,,,,
IDNR19_06_019,6-21940001,21940001,6/25/2019,6,2019,Brushy Creek Beach,0,35.27,-0.021,0.154,0.05,3.691,0.0846,14.956,7.81,2345873.333,0,0,0
IDNR19_07_019,7-21940001,21940001,7/1/2019,7,2019,Brushy Creek Beach,0,31.04,-0.06,0.153,0.0344,5.785,0.0869,21.37,8.21,1836927.26151463,0,0,0
IDNR19_08_019,8-21940001,21940001,7/9/2019,8,2019,Brushy Creek Beach,0.218,35.049,0.063,0.485,0.0643,5.19,0.0774,14.714,7.71,593161.146930016,593161.146930016,0,0
IDNR19_09_019,9-21940001,21940001,7/16/2019,9,2019,Brushy Creek Beach,0.987,4.97,-0.062,0.308,0.044,6.576,0.0811,14.253,8.08,2843627.647,0,0,0
IDNR19_10_019,10-21940001,21940001,7/23/2019,10,2019,Brushy Creek Beach,0.918,4.708,0.082,0.551,0.0655,3.921,0.0888,14.773,8.05,5281981.576,0,0,0
IDNR19_11_019,11-21940001,21940001,7/30/2019,11,2019,Brushy Creek Beach,0,4.038,0.186,0.94,0.0481,2.039,0.0895,14.871,7.9,1806123.842,0,0,0
IDNR19_12_019,12-21940001,21940001,8/6/2019,12,2019,Brushy Creek Beach,0.097,33.79,0.08,0.42,0.0297,11.592,0.0885,14.875,8.04,1100921.791,0,0,0
IDNR19_13_019,13-21940001,21940001,8/13/2019,13,2019,Brushy Creek Beach,0,37.06,0.01,0.738,0.04,2.654,0.0859,14.969,7.97,96195.94657,0,0,0
IDNR19_14_019,14-21940001,21940001,8/20/2019,14,2019,Brushy Creek Beach,0,5.459,-0.015,0.795,0.0224,5.153,0.1058,15.164,8.3,28453.60381,0,0,0
IDNR19_15_019,15-21940001,21940001,8/27/2019,15,2019,Brushy Creek Beach,0.133,3.456,-0.483,0.616,0.0954,6.088,0.107,15.97,7.95,1386847.773,0,0,0
IDNR19_01_021,1-21170001,21170001,21/05/2019,1,2019,Clear Lake Beach,0.595,5.311,3.757,0.287,2.3613,0.093,0.0022,12.907,8.33,,,,
IDNR19_02_021,2-21170001,21170001,28/05/2019,2,2019,Clear Lake Beach,0.17,4.252,2.439,0.12,1.7653,-0.109186289,0.0052,11.834,7.98,,,,
IDNR19_03_021,3-21170001,21170001,4/6/2019,3,2019,Clear Lake Beach,0.335,29.58,1.577,0.506,0.0668,-0.018,0.0031,12.645,8.08,,,,
IDNR19_04_021,4-21170001,21170001,6/11/2019,4,2019,Clear Lake Beach,0.278,7.782,0.789,1.115,0.038,0.081,0.002,11.951,8.16,,,,
IDNR19_05_021,5-21170001,21170001,6/18/2019,5,2019,Clear Lake Beach,0,7.34,0.076,0.839,0.0311,0.226,0.006,12.018,8.38,,,,
IDNR19_06_021,6-21170001,21170001,6/25/2019,6,2019,Clear Lake Beach,0.305,7.644,0.15,0.305,0.0333,0.023,0.0032,12.629,8.5,2408578.401,129849.022,0,0
IDNR19_07_021,7-21170001,21170001,7/1/2019,7,2019,Clear Lake Beach,0.28,5.021,-0.031,0.31,0.0552,3.852,0.1556,13.279,8.7,4645818.16183294,122115.776793616,0,0
IDNR19_08_021,8-21170001,21170001,7/9/2019,8,2019,Clear Lake Beach,0.57,8.324,0.037,0.814,0.0532,0.066,0.0046,12.791,8.88,1118395.35206041,1118395.35206041,62256.5223061802,0
IDNR19_09_021,9-21170001,21170001,7/16/2019,9,2019,Clear Lake Beach,1.35,18.02,0.007,0.707,0.036,0.005,0.0045,11.973,8.14,11877767.55,129383.8494214,0,0
IDNR19_10_021,10-21170001,21170001,7/23/2019,10,2019,Clear Lake Beach,0.585,7.588,0.208,1.744,0.6254,0.067,0.0068,12.08,8.3,19539120.49,255652.0317,0,0
IDNR19_11_021,11-21170001,21170001,7/30/2019,11,2019,Clear Lake Beach,0.62,8.348,0.028,1.656,0.019,0.045,0.0077,12.123,8.45,2824769.728,182286.5502,23810.35318,0
IDNR19_12_021,12-21170001,21170001,8/6/2019,12,2019,Clear Lake Beach,2.155,8.78,0.077,1.62,0.016,0.031,0.0058,12.786,8.38,5490905.853,89336.51901,18927.52732,0
IDNR19_13_021,13-21170001,21170001,8/13/2019,13,2019,Clear Lake Beach,11.398,10.21,0.034,2.404,0.0233,0.021,0.0059,12.339,8.3,1855921.88,0,0,0
IDNR19_14_021,14-21170001,21170001,8/20/2019,14,2019,Clear Lake Beach,3.487,7.654,0.154,1.622,-0.0003,0.471,0.008,12.822,8.37,1196959.229,0,9816.520336,0
IDNR19_15_021,15-21170001,21170001,8/27/2019,15,2019,Clear Lake Beach,4.065,7.386,-0.404,1.722,0.0486,0.059,0.0108,13.713,8.2,4854188.188,325940.2494,114933.2702,0
IDNR19_01_028,1-21300005,21300005,22/05/2019,1,2019,Crandall’s Beach,0.165,7.203,1.232,0.275,3.128,27.36,0.012,4.544,9.03,,,,
IDNR19_02_028,2-21300005,21300005,29/05/2019,2,2019,Crandall’s Beach,0.087,3.592,1.163,0.199,1.9308,0.027185761,0.0079,13.164,8.3,,,,
IDNR19_03_028,3-21300005,21300005,5/6/2019,3,2019,Crandall’s Beach,0.09,4.987,1.673,0.497,0.1122,0.545,0.0186,13.549,8.75,,,,
IDNR19_04_028,4-21300005,21300005,6/12/2019,4,2019,Crandall’s Beach,0,5.254,1.124,1.487,0.0328,0.291,0.0076,13.885,8.6,,,,
IDNR19_05_028,5-21300005,21300005,6/19/2019,5,2019,Crandall’s Beach,0,5.233,0.023,0.6,0.0881,0.369,0.0127,13.468,7.85,,,,
IDNR19_06_028,6-21300005,21300005,6/26/2019,6,2019,Crandall’s Beach,0,6.789,-0.006,0.193,0.0628,0.067,0.0104,12.683,8.48,1566723.548,343971.4779,0,0
IDNR19_07_028,7-21300005,21300005,7/2/2019,7,2019,Crandall’s Beach,0,6.562,0.067,0.383,0.0326,0.057,0.0116,13.346,8.58,251999.193739159,0,0,0
IDNR19_08_028,8-21300005,21300005,7/10/2019,8,2019,Crandall’s Beach,0.455,7.444,0.005,0.48,0.0583,0.162,0.0107,13.619,8.41,1943529.91905625,1943529.91905625,73036.7679086628,0
IDNR19_09_028,9-21300005,21300005,7/17/2019,9,2019,Crandall’s Beach,0.793,7.893,0.191,2.282,0.075,0.005,0.0044,13.564,8.5,12313395.32,117012.217433855,0,0
IDNR19_10_028,10-21300005,21300005,7/24/2019,10,2019,Crandall’s Beach,4.927,6.409,0.284,1.467,0.0675,0.092,0.0035,12.731,8.35,25103297.69,1726814.195,0,0
IDNR19_11_028,11-21300005,21300005,7/31/2019,11,2019,Crandall’s Beach,1.908,7.609,0.389,16.908,0.0381,0.062,0.0037,13.241,8.2,6666420.409,1550029.153,0,0
IDNR19_12_028,12-21300005,21300005,8/7/2019,12,2019,Crandall’s Beach,4.537,6.059,0.067,1.356,0.0479,0.036,0.0045,13.512,8.3,4696880.221,1041864.684,0,0
IDNR19_13_028,13-21300005,21300005,8/14/2019,13,2019,Crandall’s Beach,5.005,6.596,0.134,1.213,0.0976,0.033,0.002,14.023,8.18,438928.1128,242737.4134,0,0
IDNR19_14_028,14-21300005,21300005,8/21/2019,14,2019,Crandall’s Beach,3.1,4.936,0.097,1.234,0.0182,0.557,0.0261,13.129,8.53,1901837.304,126404.779,0,0
IDNR19_15_028,15-21300005,21300005,8/28/2019,15,2019,Crandall’s Beach,2.48,2.53,-0.436,1.064,0.0498,0.099,0.0038,15.846,8.61,3290014.091,829794.1514,0,0
IDNR19_01_013,1-21810001,21810001,21/05/2019,1,2019,Denison Beach,0,4.464,8.992,0.37,3.0832,1.42,0.0548,16.46,8.17,,,,
IDNR19_02_013,2-21810001,21810001,28/05/2019,2,2019,Denison Beach,0.072,3.589,9.762,0.22,1.667,2.649044811,0.0624,16.542,8.2,,,,
IDNR19_03_013,3-21810001,21810001,4/6/2019,3,2019,Denison Beach,0.543,4.24,1.275,0.576,0.0595,4.324,0.0825,15.701,8.98,,,,
IDNR19_04_013,4-21810001,21810001,6/11/2019,4,2019,Denison Beach,0.415,5.341,0.717,1.086,0.0443,2.065,0.0865,16.763,8.67,,,,
IDNR19_05_013,5-21810001,21810001,6/18/2019,5,2019,Denison Beach,0.733,4.968,0.038,0.78,-0.0039,1.941,0.0789,17.205,8.56,,,,
IDNR19_06_013,6-21810001,21810001,6/25/2019,6,2019,Denison Beach,0.218,5.616,0.209,0.352,0.0906,1.06,0.0756,19.131,8.66,2190625.771,242337.8431,0,0
IDNR19_07_013,7-21810001,21810001,7/1/2019,7,2019,Denison Beach,0.068,5.237,0.003,0.407,0.0151,0.85,0.0577,18.125,8.55,4923913.3352869,270835.657045462,0,0
IDNR19_08_013,8-21810001,21810001,7/9/2019,8,2019,Denison Beach,1.743,6.271,0.033,1.093,0.0469,0.449,0.0445,18.462,8.31,372131.121672582,372131.121672582,10476.8372840727,0
IDNR19_09_013,9-21810001,21810001,7/16/2019,9,2019,Denison Beach,4.2,6.475,0.063,1.328,0.041,-0.011,0.0183,17.615,8.41,1994752.364,376674.159032682,0,0
IDNR19_10_013,10-21810001,21810001,7/23/2019,10,2019,Denison Beach,1.193,6.512,0.463,2.246,0.0427,0.106,0.0295,17.781,8.51,5043291.371,60941.8938,0,0
IDNR19_11_013,11-21810001,21810001,7/30/2019,11,2019,Denison Beach,0,7.03,0.462,3.558,0.0234,0.069,0.0203,18.494,8.3,5762855.789,68418.95808,0,0
IDNR19_12_013,12-21810001,21810001,8/6/2019,12,2019,Denison Beach,0.282,6.998,0.224,1.978,0.0155,0.035,0.0143,18.423,8.5,13187381.36,0,0,0
IDNR19_13_013,13-21810001,21810001,8/13/2019,13,2019,Denison Beach,0.17,7.896,0.141,1.944,0.0384,0.017,0.0158,18.337,8.39,5518169.949,0,0,0
IDNR19_14_013,14-21810001,21810001,8/20/2019,14,2019,Denison Beach,0.01,5.335,0.137,1.938,-0.0061,0.022,0.0199,18.638,8.5,2292697.127,0,0,0
IDNR19_15_013,15-21810001,21810001,8/27/2019,15,2019,Denison Beach,0.087,6.094,-0.284,2.213,0.0419,0.071,0.0174,19.696,8.56,7235162.01,0,0,0
IDNR19_01_027,1-21300004,21300004,22/05/2019,1,2019,Emerson Bay Beach,0.555,4.596,1.729,0.281,0.0599,11.04,0.0064,23.611,8.34,,,,
IDNR19_02_027,2-21300004,21300004,29/05/2019,2,2019,Emerson Bay Beach,0.038,3.61,1.693,0.089,2.2281,-0.080607435,0.0088,21.572,8.12,,,,
IDNR19_03_027,3-21300004,21300004,5/6/2019,3,2019,Emerson Bay Beach,0.07,5.4,1.545,0.445,0.0528,0.037,0.004,23.899,8.67,,,,
IDNR19_04_027,4-21300004,21300004,6/12/2019,4,2019,Emerson Bay Beach,0.127,5.425,1.076,1.053,0.0282,0.057,-0.0006,22.299,8.6,,,,
IDNR19_05_027,5-21300004,21300004,6/19/2019,5,2019,Emerson Bay Beach,0,5.628,0.045,0.785,0.0509,0.171,0.0083,23.832,8.62,,,,
IDNR19_06_027,6-21300004,21300004,6/26/2019,6,2019,Emerson Bay Beach,0.127,6.593,0.323,0.168,0.0418,0.044,0.0101,24.334,8.18,2073522.188,0,0,0
IDNR19_07_027,7-21300004,21300004,7/2/2019,7,2019,Emerson Bay Beach,0,6.218,-0.022,0.184,0.0131,-0.025,0.007,22.42,8.2,723386.770457489,22038.151823922,0,0
IDNR19_08_027,8-21300004,21300004,7/10/2019,8,2019,Emerson Bay Beach,0.018,7.281,0.082,0.541,0.0499,0.114,0.0072,22.319,8.25,3615674.34827818,3615674.34827818,0,0
IDNR19_09_027,9-21300004,21300004,7/17/2019,9,2019,Emerson Bay Beach,1.32,6.555,-0.043,0.428,0.028,0.015,0.0066,22.118,8.07,1936671.831,0,0,0
IDNR19_10_027,10-21300004,21300004,7/24/2019,10,2019,Emerson Bay Beach,0.17,6.783,0.212,0.811,0.1332,0.108,0.0037,22.309,8.15,14985396.59,0,0,0
IDNR19_11_027,11-21300004,21300004,7/31/2019,11,2019,Emerson Bay Beach,0,6.448,0.099,0.705,0.0416,0.074,0.0041,22.677,8.1,4876625.973,0,0,0
IDNR19_12_027,12-21300004,21300004,8/7/2019,12,2019,Emerson Bay Beach,0.292,6.092,-0.022,0.67,0.1866,0.043,0.0021,22.775,8.33,1023256.874,0,0,0
IDNR19_13_027,13-21300004,21300004,8/14/2019,13,2019,Emerson Bay Beach,0.387,7.084,-0.016,0.732,0.0808,0.041,0.0035,22.901,8.3,317989.9623,0,0,0
IDNR19_14_027,14-21300004,21300004,8/21/2019,14,2019,Emerson Bay Beach,0.023,5.852,0.055,0.766,-0.001,0.428,0.0291,22.602,8.5,1744690.442,0,0,0
IDNR19_15_027,15-21300004,21300004,8/28/2019,15,2019,Emerson Bay Beach,0.155,2.524,-0.498,0.602,0.0549,0.074,0.0025,25.998,8.31,1564615.477,0,0,0
IDNR19_01_002,1-21070001,21070001,21/05/2019,1,2019,George Wyth Beach,0.04,3.105,0.76,0.245,0.4752,1.162,0.0324,32.709,8.71,,,,
IDNR19_02_002,2-21070001,21070001,,2,2019,George Wyth Beach,,,,,,,,,,,,,
IDNR19_03_002,3-21070001,21070001,,3,2019,George Wyth Beach,,,,,,,,,,,,,
IDNR19_04_002,4-21070001,21070001,6/11/2019,4,2019,George Wyth Beach,0,4.352,1.074,1.079,0.0499,0.322,0.0321,32.587,8.34,,,,
IDNR19_05_002,5-21070001,21070001,6/18/2019,5,2019,George Wyth Beach,0,4.774,0.071,1.22,0.0125,0.26,0.0258,33.143,8.55,,,,
IDNR19_06_002,6-21070001,21070001,6/25/2019,6,2019,George Wyth Beach,0.172,5.054,1.355,0.358,0.057,0.094,0.0187,33.779,8.41,9101909.178,0,20252.34635,0
IDNR19_07_002,7-21070001,21070001,7/1/2019,7,2019,George Wyth Beach,0.027,6.648,-0.019,0.471,0.1088,0.026,0.0137,31.9,8.31,2483529.93537153,0,63851.5031901512,0
IDNR19_08_002,8-21070001,21070001,7/9/2019,8,2019,George Wyth Beach,0.54,6.127,0.115,0.833,0.1413,0.09,0.0239,32.786,8.6,722149.137822061,722149.137822061,21306.6204838549,11579.3145514571
IDNR19_09_002,9-21070001,21070001,7/16/2019,9,2019,George Wyth Beach,0.725,6.325,-0.046,0.572,0.042,-0.026,0.0048,33.05,8.43,4422520.553,55308.5978705532,43418.6770695924,0
IDNR19_10_002,10-21070001,21070001,7/23/2019,10,2019,George Wyth Beach,0.63,5.707,0.203,1.784,0.3523,0.042,0.0049,34.188,8.29,9942842.741,0,20185.32968,0
