File,Label,Reference,Date,Week,Year,Location,Microcystin,DOC,TKP,TKN,NH3,Nox,NO2,Cl,pH,rRNA_16S,Microcystis,Aanabaena,Planktothrix
18-14-21870001,14-21870001,21870001,8/20/2018,14,2018,Lake of Three Fires Beach,0.653,10.72,0.973,0.145,0.057,-0.02,0.0119,10.163,8.9,2730000,60000,0,0
18-15-21870001,15-21870001,21870001,8/27/2018,15,2018,Lake of Three Fires Beach,0.858,9.467,0.975,0.145,,0.075,0.0099,8.082,7.9,0,0,0,0
18-2-21870001,2-21870001,21870001,5/29/2018,2,2018,Lake of Three Fires Beach,0.42,10.14,1.268,0.711,0.029,0.962,0.0878,7.097,8.4,2790000,22300,0,0
18-3-21870001,3-21870001,21870001,6/5/2018,3,2018,Lake of Three Fires Beach,4.237,10.38,1.223,0.378,0.026,0.724,0.081,7.336,8.4,1720000,52000,0,0
18-4-21870001,4-21870001,21870001,6/12/2018,4,2018,Lake of Three Fires Beach,11.04,9.265,1.224,0.509,-0.018,0.316,0.0488,7.698,8.6,1160000,15200,0,0
18-5-21870001,5-21870001,21870001,6/19/2018,5,2018,Lake of Three Fires Beach,16.987,9.001,1.056,0.583,-0.003,0.058,0.0065,7.706,9,757000,16800,0,0
18-6-21870001,6-21870001,21870001,6/26/2018,6,2018,Lake of Three Fires Beach,8.375,7.973,1.288,0.283,0.069,0.091,0.0081,7.961,8.5,1970000,42500,0,0
18-7-21870001,7-21870001,21870001,7/2/2018,7,2018,Lake of Three Fires Beach,2.443,9.221,1.133,0.552,0.024,0.041,0.0061,5.143,8.8,1430000,7460,0,0
18-8-21870001,8-21870001,21870001,7/10/2018,8,2018,Lake of Three Fires Beach,0.257,10.74,1.121,0.395,0.018,0.124,0.0105,8.388,8.6,1050000,1180,0,0
18-9-21870001,9-21870001,21870001,7/17/2018,9,2018,Lake of Three Fires Beach,0.665,4.117,1.452,0.142,0.011,0.01,0.0056,5.83,8.76,4450000,6940,0,0
18-1-21260001,1-21260001,21260001,5/23/2018,1,2018,Lake Wapello Beach,0.222,7.566,1.175,0.46,-0.003,0.144,,3.739,8.4,853000,427,0,0
18-10-21260001,10-21260001,21260001,7/25/2018,10,2018,Lake Wapello Beach,0.84,8.909,0.33,0.16,-0.019,-0.287,0.0009,4.224,9.43,805000,0,0,0
18-11-21260001,11-21260001,21260001,8/1/2018,11,2018,Lake Wapello Beach,0.203,7.865,0.137,0.205,0.613,0.224,-0.0002,-1.806,8.7,2270000,2180,0,0
18-12-21260001,12-21260001,21260001,8/8/2018,12,2018,Lake Wapello Beach,0.46,7.707,0.757,-0.185,-0.036,-0.011,-0.0017,3.041,8.7,41400000,291000,0,20700
18-13-21260001,13-21260001,21260001,8/15/2018,13,2018,Lake Wapello Beach,0.46,7.962,1.12,0.273,-0.042,0.034,0.0048,4.184,8.6,3410000,7100,0,0
18-14-21260001,14-21260001,21260001,8/20/2018,14,2018,Lake Wapello Beach,0.358,9.958,0.985,0.164,0.048,-0.01,0.009,5.502,8.4,4080000,8340,0,0
18-15-21260001,15-21260001,21260001,8/27/2018,15,2018,Lake Wapello Beach,0.61,9.471,1.119,-0.155,,0.041,0.0208,20.652,8.6,0,0,0,0
18-2-21260001,2-21260001,21260001,5/30/2018,2,2018,Lake Wapello Beach,0.243,8.331,1.304,0.46,0.01,-0.001,0.0023,3.357,8.34,544000,319,0,0
18-3-21260001,3-21260001,21260001,6/6/2018,3,2018,Lake Wapello Beach,0.465,25.4,1.747,0.112,,0.012,0.0191,3.453,8.18,4280000,358,0,0
18-4-21260001,4-21260001,21260001,6/13/2018,4,2018,Lake Wapello Beach,0.27,6.356,1.419,0.372,1.172,-0.008,0.0032,3.766,7.76,4900000,1680,0,0
18-5-21260001,5-21260001,21260001,6/20/2018,5,2018,Lake Wapello Beach,0.42,23.19,1.011,0.548,0.016,0.038,0.0012,3.275,9,6490000,1420,0,0
18-6-21260001,6-21260001,21260001,6/27/2018,6,2018,Lake Wapello Beach,0.522,20.87,1.176,0.372,0.134,-0.019,0.0038,3.183,8,6100000,5410,0,0
18-7-21260001,7-21260001,21260001,7/3/2018,7,2018,Lake Wapello Beach,0.127,7.422,1.106,0.377,0.027,0.004,0.0026,2.51,8.2,1470000,426,0,0
18-8-21260001,8-21260001,21260001,7/11/2018,8,2018,Lake Wapello Beach,0,7.625,1.219,0.556,0.015,0.021,0.0031,-13.443,8.5,4550000,1230,0,0
18-9-21260001,9-21260001,21260001,7/18/2018,9,2018,Lake Wapello Beach,0.805,6.44,1.073,0.17,-0.006,0.043,-0.0002,3.157,7.8,2250000,0,0,0
18-1-21670001,1-21670001,21670001,5/22/2018,1,2018,Lewis and Clark (Blue Lake) Beach,0.257,7.573,1.339,0.506,0.033,0.041,-0.1006,9.729,8.3,2000000,347,0,0
18-10-21670001,10-21670001,21670001,7/24/2018,10,2018,Lewis and Clark (Blue Lake) Beach,0.975,8.352,0.023,0.193,-0.01,0.116,0.0044,13.131,8.2,2000000,0,0,0
18-11-21670001,11-21670001,21670001,7/31/2018,11,2018,Lewis and Clark (Blue Lake) Beach,0.315,4.714,0.271,0.255,-0.063,-0.211,0.0056,5.293,8.7,3620000,233,0,0
18-12-21670001,12-21670001,21670001,8/7/2018,12,2018,Lewis and Clark (Blue Lake) Beach,0.822,8.206,0.8,-0.238,-0.002,-0.25,0.0066,7.505,8.74,9900000,14500,0,0
18-13-21670001,13-21670001,21670001,8/14/2018,13,2018,Lewis and Clark (Blue Lake) Beach,0.82,9.54,1.181,0.25,-0.04,0.27,0.0087,9.879,8.69,20600000,0,0,0
18-14-21670001,14-21670001,21670001,8/21/2018,14,2018,Lewis and Clark (Blue Lake) Beach,0.678,10.54,1.073,-0.11,0.533,0.013,0.0139,10.442,8.48,9440000,0,0,0
18-15-21670001,15-21670001,21670001,8/28/2018,15,2018,Lewis and Clark (Blue Lake) Beach,0.825,9.23,1.073,-0.115,,0.054,0.0128,9.482,8.38,288000,0,0,0
18-2-21670001,2-21670001,21670001,5/29/2018,2,2018,Lewis and Clark (Blue Lake) Beach,1.013,7.369,1.259,0.486,0.014,0.037,0.0102,8.977,8.2,2120000,544,0,0
18-3-21670001,3-21670001,21670001,6/5/2018,3,2018,Lewis and Clark (Blue Lake) Beach,0.517,7.646,1.286,0.347,0.077,0.016,0.0081,9.946,7.84,5140000,693,0,0
18-4-21670001,4-21670001,21670001,6/12/2018,4,2018,Lewis and Clark (Blue Lake) Beach,0.095,6.485,1.171,0.596,0.076,0.033,0.0098,9.744,8.7,3220000,883,0,0
18-5-21670001,5-21670001,21670001,6/19/2018,5,2018,Lewis and Clark (Blue Lake) Beach,0.36,6.19,0.949,0.458,-0.006,0.1,0.0081,9.896,8,3490000,456,0,0
18-6-21670001,6-21670001,21670001,6/26/2018,6,2018,Lewis and Clark (Blue Lake) Beach,0.587,5.754,1.082,0.388,0.081,0.068,0.0121,9.16,8.3,3060000,503,0,0
18-7-21670001,7-21670001,21670001,7/2/2018,7,2018,Lewis and Clark (Blue Lake) Beach,0.32,7.003,1.097,0.421,0.038,0.024,0.0122,7.546,8.48,4070000,780,0,0
18-8-21670001,8-21670001,21670001,7/10/2018,8,2018,Lewis and Clark (Blue Lake) Beach,0.083,7.403,1.128,0.506,0.022,0.098,0.007,8.804,8.14,3740000,891,0,0
18-9-21670001,9-21670001,21670001,7/17/2018,9,2018,Lewis and Clark (Blue Lake) Beach,0.728,6.289,1.636,0.12,0.043,0.001,0.008,6.286,8.2,2210000,0,0,0
18-1-21420001,1-21420001,21420001,5/23/2018,1,2018,Lower Pine Lake Beach,0.66,3.036,1.245,0.586,0.049,3.859,,14.101,8.4,1880000,2050,0,0
18-10-21420001,10-21420001,21420001,7/25/2018,10,2018,Lower Pine Lake Beach,1.028,4.73,0.059,0.146,1.003,0.883,0.075,14.612,8.13,4440000,0,0,0
18-11-21420001,11-21420001,21420001,8/1/2018,11,2018,Lower Pine Lake Beach,0.295,4.151,0.135,0.291,0.058,2.077,0.0583,3.849,8.3,5970000,9470,0,0
18-12-21420001,12-21420001,21420001,8/8/2018,12,2018,Lower Pine Lake Beach,0.613,4.168,0.873,0.309,0.017,0.545,0.0896,9.668,8.4,10900000,25200,0,0
18-13-21420001,13-21420001,21420001,8/15/2018,13,2018,Lower Pine Lake Beach,0.442,7.19,1.071,0.269,0.002,0.009,0.0019,6.483,8.5,8790000,19300,0,0
18-14-21420001,14-21420001,21420001,8/22/2018,14,2018,Lower Pine Lake Beach,0.545,3.667,1.037,0.249,0.607,0.65,0.0673,15.584,8.15,27800000,19600,0,0
18-15-21420001,15-21420001,21420001,8/29/2018,15,2018,Lower Pine Lake Beach,0.835,3.988,1.071,0.137,,0.761,0.0831,13.595,8.5,0,0,0,0
18-2-21420001,2-21420001,21420001,5/30/2018,2,2018,Lower Pine Lake Beach,0.135,3.408,1.424,0.447,0.03,4.083,0.0885,14.303,8.7,3090000,1620,0,0
18-3-21420001,3-21420001,21420001,6/6/2018,3,2018,Lower Pine Lake Beach,0.026,3.314,1.825,0.138,,3.775,0.1107,15.466,8.1,4280000,1300,0,0
18-4-21420001,4-21420001,21420001,6/13/2018,4,2018,Lower Pine Lake Beach,0.03,2.978,1.468,0.332,0.568,3.128,0.1097,15.635,8.7,5100000,3300,0,0
18-5-21420001,5-21420001,21420001,6/20/2018,5,2018,Lower Pine Lake Beach,0.897,2.927,0.988,0.434,0.033,2.447,0.1463,15.485,8.3,2740000,3580,0,0
18-6-21420001,6-21420001,21420001,6/27/2018,6,2018,Lower Pine Lake Beach,0.575,2.61,1.352,0.454,0.041,1.886,0.1344,15.211,8,1880000,2730,0,0
18-7-21420001,7-21420001,21420001,7/3/2018,7,2018,Lower Pine Lake Beach,0,3.326,1.161,0.482,0.031,2.095,0.1013,14.003,8.5,512000,1040,0,0
18-8-21420001,8-21420001,21420001,7/11/2018,8,2018,Lower Pine Lake Beach,0,4.18,1.233,0.647,0.008,6.497,0.0586,3.798,8.29,3720000,8510,0,0
18-9-21420001,9-21420001,21420001,7/18/2018,9,2018,Lower Pine Lake Beach,0.298,3.554,0.899,0.193,0.019,1.585,0.1165,14.384,9.2,10200000,10700,0,0
18-1-21170002,1-21170002,21170002,5/23/2018,1,2018,McIntosh Woods Beach,1,6.828,1.328,0.536,-0.008,0.171,,14.609,8.7,782000,8770,0,0
18-10-21170002,10-21170002,21170002,7/25/2018,10,2018,McIntosh Woods Beach,5.122,9.279,0.052,0.149,-0.093,-0.251,0.0005,12.196,8.15,2210000,66800,0,21800
18-11-21170002,11-21170002,21170002,8/1/2018,11,2018,McIntosh Woods Beach,4.617,8.375,0.18,0.151,-0.086,-0.007,-0.001,3.49,8.5,4330000,81100,0,68000
18-12-21170002,12-21170002,21170002,8/8/2018,12,2018,McIntosh Woods Beach,6.148,8.098,0.782,0.175,-0.032,-0.039,-0.0044,10.236,8.3,5320000,8180,0,0
18-13-21170002,13-21170002,21170002,8/15/2018,13,2018,McIntosh Woods Beach,2.832,7.881,1.185,0.228,-0.03,0.039,-0.001,13.686,8.4,5360000,163000,0,0
18-14-21170002,14-21170002,21170002,8/22/2018,14,2018,McIntosh Woods Beach,4.977,9.24,1.112,0.155,0.023,0.074,0.0032,15.423,8.1,2070000,27400,0,0
18-15-21170002,15-21170002,21170002,8/29/2018,15,2018,McIntosh Woods Beach,3.695,8.486,1.046,-0.123,,0.06,0.006,13.923,8.5,0,0,0,0
18-2-21170002,2-21170002,21170002,5/30/2018,2,2018,McIntosh Woods Beach,1.962,7.945,1.363,0.5,0.021,0.09,0.0126,13.044,8.7,1290000,57800,0,0
18-3-21170002,3-21170002,21170002,6/6/2018,3,2018,McIntosh Woods Beach,1.721,7.493,1.817,0.155,,0.079,0.025,14.345,8,3810000,129000,0,0
18-4-21170002,4-21170002,21170002,6/13/2018,4,2018,McIntosh Woods Beach,4.485,6.832,1.459,0.409,1.147,0.144,0.0184,14.412,8.3,1730000,83900,0,0
18-5-21170002,5-21170002,21170002,6/20/2018,5,2018,McIntosh Woods Beach,7.36,6.629,1.003,0.433,0.031,0.01,0.0074,13.272,8,3330000,175000,0,0
18-6-21170002,6-21170002,21170002,6/27/2018,6,2018,McIntosh Woods Beach,14.993,5.814,1.159,0.406,0.054,-0.009,0.0053,13.33,,2510000,183000,0,0
18-7-21170002,7-21170002,21170002,7/3/2018,7,2018,McIntosh Woods Beach,4.725,7.676,1.17,0.56,0.03,0.008,0.0057,12.633,8.7,1600000,37500,0,0
18-8-21170002,8-21170002,21170002,7/11/2018,8,2018,McIntosh Woods Beach,3.358,8.155,1.254,0.452,0.027,0.022,0.0054,3.188,8.76,1570000,25300,0,0
18-9-21170002,9-21170002,21170002,7/18/2018,9,2018,McIntosh Woods Beach,2.375,7.164,1.026,0.187,-0.002,0.043,0.0002,14.411,8.21,3320000,59200,0,9890
18-1-21270001,1-21270001,21270001,5/23/2018,1,2018,Nine Eagles Beach,0.483,5.884,1.245,0.395,0.017,1.101,,1.688,8.3,522000,0,0,0
18-10-21270001,10-21270001,21270001,7/25/2018,10,2018,Nine Eagles Beach,0.84,7.169,-0.022,0.153,1.256,-0.343,-0.0016,2.084,8.4,3530000,0,0,0
18-11-21270001,11-21270001,21270001,8/1/2018,11,2018,Nine Eagles Beach,0.442,6.485,0.192,0.141,0.836,-0.018,-0.0047,-2.895,8.85,6140000,549,0,0
18-12-21270001,12-21270001,21270001,8/8/2018,12,2018,Nine Eagles Beach,0.52,5.83,0.739,-0.084,-0.043,-0.041,-0.004,1.307,9.13,6000000,0,0,0
18-13-21270001,13-21270001,21270001,8/15/2018,13,2018,Nine Eagles Beach,0.52,6.202,1.031,0.282,-0.031,-0.001,-0.001,1.484,8.81,9620000,0,0,0
18-14-21270001,14-21270001,21270001,8/22/2018,14,2018,Nine Eagles Beach,0.533,7.272,1.005,0.165,0.008,-0.026,-0.0002,2.794,8.62,6850000,0,0,0
18-15-21270001,15-21270001,21270001,8/29/2018,15,2018,Nine Eagles Beach,0.498,6.235,1.021,0.104,,0.034,0.0058,1.96,8.36,440000,0,0,0
18-2-21270001,2-21270001,21270001,5/30/2018,2,2018,Nine Eagles Beach,0.317,6.722,1.376,0.441,0.014,0.012,0.0018,1.385,8.4,645000,0,0,0
18-3-21270001,3-21270001,21270001,6/6/2018,3,2018,Nine Eagles Beach,0.181,6.608,1.714,0.172,,0.019,0.0184,1.456,8.9,6520000,0,0,0
18-4-21270001,4-21270001,21270001,6/13/2018,4,2018,Nine Eagles Beach,0.093,13.76,1.387,0.327,1.12,-0.008,0.0026,1.671,9.13,4350000,1860,0,0
18-5-21270001,5-21270001,21270001,6/20/2018,5,2018,Nine Eagles Beach,0.287,5.458,1.007,0.364,-0.003,-0.008,0.0045,1.221,8.3,3150000,2320,0,0
18-6-21270001,6-21270001,21270001,6/27/2018,6,2018,Nine Eagles Beach,0.59,5.148,1.215,0.261,0.066,-0.013,0.0027,1.061,8.5,6900000,0,0,0
18-7-21270001,7-21270001,21270001,7/3/2018,7,2018,Nine Eagles Beach,0.512,6.345,1.239,0.506,0.027,0.001,0.0033,0.809,8.72,2180000,0,0,0
18-8-21270001,8-21270001,21270001,7/11/2018,8,2018,Nine Eagles Beach,1.865,6.647,1.177,0.438,0.029,0.016,0.0037,-16.685,8.28,2610000,0,0,0
18-9-21270001,9-21270001,21270001,7/18/2018,9,2018,Nine Eagles Beach,0.517,5.773,0.953,0.116,0.001,0.036,-0.0015,0.997,8.5,3900000,0,0,0
18-1-21130002,1-21130002,21130002,5/22/2018,1,2018,North Twin Lake East Beach,0.61,6.911,1.333,0.688,0.175,0.121,-0.0941,30.301,8.4,791000,1620,0,0
18-10-21130002,10-21130002,21130002,7/24/2018,10,2018,North Twin Lake East Beach,1.892,7.1,0.019,0.205,-0.013,0.15,0.0086,30.075,8.4,2080000,12300,0,0
18-11-21130002,11-21130002,21130002,7/31/2018,11,2018,North Twin Lake East Beach,1.65,7.759,0.238,0.249,-0.054,-0.129,0.0063,14.673,9.09,1450000,0,0,0
18-12-21130002,12-21130002,21130002,8/7/2018,12,2018,North Twin Lake East Beach,1.148,6.874,0.789,-0.19,-0.006,-0.237,0.0092,18.861,9.01,8400000,40800,0,0
18-13-21130002,13-21130002,21130002,8/14/2018,13,2018,North Twin Lake East Beach,1.3,6.454,1.091,0.307,-0.021,0.279,0.0132,24.404,8.7,7740000,40400,0,0
18-14-21130002,14-21130002,21130002,8/20/2018,14,2018,North Twin Lake East Beach,0.67,7.896,1.027,0.179,0.033,0.002,0.0202,23.779,8.5,4300000,16100,0,0
18-15-21130002,15-21130002,21130002,8/27/2018,15,2018,North Twin Lake East Beach,1.098,3.221,1.001,0.117,,0.039,0.0244,21.993,8.4,4260000,43100,0,0
18-2-21130002,2-21130002,21130002,5/29/2018,2,2018,North Twin Lake East Beach,0.543,8.083,1.247,0.775,0.086,0.144,0.0162,27.548,8,835000,2210,0,0
18-3-21130002,3-21130002,21130002,6/5/2018,3,2018,North Twin Lake East Beach,0.807,7.272,1.331,0.647,0.459,0.116,0.0131,29.203,8.2,1500000,3740,0,0
18-4-21130002,4-21130002,21130002,6/12/2018,4,2018,North Twin Lake East Beach,1.538,5.81,1.111,0.666,0.366,0.081,0.0144,28.057,8.1,2890000,33600,0,0
18-5-21130002,5-21130002,21130002,6/19/2018,5,2018,North Twin Lake East Beach,1.84,5.3,0.992,0.672,0.237,0.321,0.0252,26.296,7.81,2180000,14900,0,0
18-6-21130002,6-21130002,21130002,6/26/2018,6,2018,North Twin Lake East Beach,1.415,4.145,1.259,0.438,0.076,0.419,0.0076,10.56,8.03,1630000,10500,0,0
18-7-21130002,7-21130002,21130002,7/2/2018,7,2018,North Twin Lake East Beach,1.51,6.015,1.047,0.56,0.054,0.251,0.0296,24.655,8.3,1360000,4970,0,0
18-8-21130002,8-21130002,21130002,7/10/2018,8,2018,North Twin Lake East Beach,1.707,6.997,1.035,0.602,0.028,0.323,0.0287,25.188,8.4,1870000,8580,0,0
18-9-21130002,9-21130002,21130002,7/17/2018,9,2018,North Twin Lake East Beach,1.77,5.53,1.803,0.165,0.028,0.059,0.0202,19.794,8.6,2670000,23200,0,0
18-1-21130001,1-21130001,21130001,5/22/2018,1,2018,North Twin Lake West Beach,0.52,6.918,1.251,0.663,0.167,0.164,-0.0954,29.231,8.4,771000,7690,0,0
18-10-21130001,10-21130001,21130001,7/24/2018,10,2018,North Twin Lake West Beach,2.188,7.287,-0.003,0.233,-0.055,0.127,0.0116,30.221,8.4,3000000,16500,0,0
18-11-21130001,11-21130001,21130001,7/31/2018,11,2018,North Twin Lake West Beach,0.793,6.795,0.455,0.342,-0.059,-0.205,0.0092,16.34,8.7,3070000,12400,0,0
18-12-21130001,12-21130001,21130001,8/7/2018,12,2018,North Twin Lake West Beach,1.525,6.953,0.735,-0.004,-0.002,-0.227,0.0089,18.487,8.09,6330000,30800,0,0
18-13-21130001,13-21130001,21130001,8/14/2018,13,2018,North Twin Lake West Beach,1.617,6.524,1.004,0.334,-0.038,0.292,0.0149,24.301,8.6,7720000,61800,0,0
18-14-21130001,14-21130001,21130001,8/20/2018,14,2018,North Twin Lake West Beach,0.748,7.602,1.115,0.166,0.064,0.219,0.023,23.718,8.6,2540000,9740,0,0
18-15-21130001,15-21130001,21130001,8/27/2018,15,2018,North Twin Lake West Beach,1.115,7.087,1.032,0.12,,0.048,0.0237,23.666,8.5,5070000,46700,0,0
18-2-21130001,2-21130001,21130001,5/29/2018,2,2018,North Twin Lake West Beach,0.425,8.346,1.263,0.85,0.084,0.139,0.0173,27.439,8,1110000,2030,0,0
18-3-21130001,3-21130001,21130001,6/5/2018,3,2018,North Twin Lake West Beach,0.621,7.673,1.334,0.699,0.44,0.111,0.015,29.753,8.2,2080000,5510,0,0
18-4-21130001,4-21130001,21130001,6/12/2018,4,2018,North Twin Lake West Beach,0.587,5.796,1.134,0.779,0.238,0.088,0.0179,28.455,8.3,2090000,14700,0,0
18-5-21130001,5-21130001,21130001,6/19/2018,5,2018,North Twin Lake West Beach,1.6,5.185,0.953,0.661,0.257,0.338,0.0245,26.071,7.08,2570000,13200,0,0
18-6-21130001,6-21130001,21130001,6/26/2018,6,2018,North Twin Lake West Beach,1.725,4.848,1.257,0.468,0.051,0.341,0.0277,25.478,8.35,3260000,18600,0,0
18-7-21130001,7-21130001,21130001,7/2/2018,7,2018,North Twin Lake West Beach,1.43,5.98,1.159,0.466,0.058,0.204,0.0271,25.087,8.4,1310000,4350,0,0
18-8-21130001,8-21130001,21130001,7/10/2018,8,2018,North Twin Lake West Beach,2.21,7.439,1.206,0.642,0.046,0.273,0.0279,25.629,8.5,1140000,13700,0,0
18-9-21130001,9-21130001,21130001,7/17/2018,9,2018,North Twin Lake West Beach,2.87,5.541,1.969,0.176,0.032,0.054,0.0206,20.457,8.6,1800000,20000,0,0
18-1-21300002,1-21300002,21300002,5/23/2018,1,2018,Pike’s Point Beach,0.655,5.435,1.261,0.476,0.002,1.57,,25.423,8.1,1040000,0,0,0
18-10-21300002,10-21300002,21300002,7/25/2018,10,2018,Pike’s Point Beach,0.92,6.015,0.064,0.162,0.004,-0.202,0,24.24,8.3,7110000,41100,0,0
18-11-21300002,11-21300002,21300002,8/1/2018,11,2018,Pike’s Point Beach,0.407,6.357,0.082,0.201,-0.03,-0.04,-0.0046,10.783,8.6,12600000,66600,0,0
18-12-21300002,12-21300002,21300002,8/8/2018,12,2018,Pike’s Point Beach,0.925,5.172,0.74,-0.176,-0.041,-0.035,-0.0049,16.331,8.86,10500000,113000,0,0
18-13-21300002,13-21300002,21300002,8/15/2018,13,2018,Pike’s Point Beach,1.125,5.201,1.021,0.329,0.027,0.035,0.0009,23.427,8.2,20900000,48300,0,0
18-14-21300002,14-21300002,21300002,8/20/2018,14,2018,Pike’s Point Beach,0.515,6.119,1.13,0.193,0.011,-0.002,0.0035,24.605,8.3,11800000,41200,0,0
18-15-21300002,15-21300002,21300002,8/27/2018,15,2018,Pike’s Point Beach,0.825,5.657,1.145,0.029,,0.044,0.0029,24.384,8.3,12500000,35700,0,0
18-2-21300002,2-21300002,21300002,5/30/2018,2,2018,Pike’s Point Beach,0.37,5.529,1.31,0.449,0.037,0.02,0.0034,23.643,8,1180000,0,0,0
18-3-21300002,3-21300002,21300002,6/6/2018,3,2018,Pike’s Point Beach,0.209,5.321,1.693,0.189,,0.028,0.0187,24.543,8.3,4640000,9730,0,0
18-4-21300002,4-21300002,21300002,6/13/2018,4,2018,Pike’s Point Beach,0.17,4.864,1.445,0.497,1.044,0.008,0.0052,25.317,8.3,319,0,0,0
18-5-21300002,5-21300002,21300002,6/20/2018,5,2018,Pike’s Point Beach,0.315,4.796,0.992,0.467,0.018,0.011,0.0051,24.372,7.98,5590000,843,0,0
18-6-21300002,6-21300002,21300002,6/27/2018,6,2018,Pike’s Point Beach,0.65,4.306,1.306,0.399,0.271,0.054,0.0053,24.079,8.31,5130000,31900,0,0
18-7-21300002,7-21300002,21300002,7/3/2018,7,2018,Pike’s Point Beach,0,5.936,1.162,0.52,0.036,0.07,0.0065,22.51,8.2,3850000,12100,0,0
18-8-21300002,8-21300002,21300002,7/11/2018,8,2018,Pike’s Point Beach,2.237,5.867,1.197,0.576,0.025,0.077,0.0061,15.999,8.4,4980000,25000,0,0
18-9-21300002,9-21300002,21300002,7/18/2018,9,2018,Pike’s Point Beach,0.27,4.839,0.867,0.129,-0.003,0.034,0.0026,23.738,8.5,7590000,35600,0,0
18-1-21830001,1-21830001,21830001,5/22/2018,1,2018,Prairie Rose Beach,0.24,5.465,1.432,0.561,0.053,0.204,-0.093,14.801,8.4,1090000,4450,0,0
18-10-21830001,10-21830001,21830001,7/24/2018,10,2018,Prairie Rose Beach,1.178,5.083,0.098,0.223,0.055,0.111,0.0065,11.591,8.9,2750000,12300,0,0
18-11-21830001,11-21830001,21830001,7/31/2018,11,2018,Prairie Rose Beach,0.725,6.433,0.178,0.214,-0.067,-0.199,0.0065,5.238,9.49,3450000,13000,0,0
18-12-21830001,12-21830001,21830001,8/7/2018,12,2018,Prairie Rose Beach,1.145,5.786,0.774,-0.21,-0.016,-0.235,0.0064,10.316,9.36,5230000,211000,0,0
18-13-21830001,13-21830001,21830001,8/14/2018,13,2018,Prairie Rose Beach,0.717,5.603,1.172,0.303,-0.039,0.263,0.0105,13.749,9.11,5280000,5420,0,0
18-14-21830001,14-21830001,21830001,8/21/2018,14,2018,Prairie Rose Beach,0.66,5.259,1.16,0.237,0.614,-0.012,0.0132,13.922,7.69,15000000,9160,0,0
18-15-21830001,15-21830001,21830001,8/28/2018,15,2018,Prairie Rose Beach,2.243,6.005,1.147,-0.069,,0.09,0.0174,12.79,8.9,0,0,0,0
18-2-21830001,2-21830001,21830001,5/29/2018,2,2018,Prairie Rose Beach,0.418,5.39,1.276,0.462,0.012,0.035,0.0087,12.724,8.4,1120000,1820,0,0
18-3-21830001,3-21830001,21830001,6/5/2018,3,2018,Prairie Rose Beach,0.184,4.679,1.319,0.403,0.009,0.036,0.0028,13.425,8.4,1710000,5340,0,0
18-4-21830001,4-21830001,21830001,6/12/2018,4,2018,Prairie Rose Beach,0.097,4.101,1.165,0.468,0.001,0.081,0.01,13.23,8.9,2560000,2770,0,0
18-5-21830001,5-21830001,21830001,6/19/2018,5,2018,Prairie Rose Beach,0.493,4.008,0.977,0.586,-0.017,0.072,0.0091,13.029,8.5,88000,0,0,0
18-6-21830001,6-21830001,21830001,6/26/2018,6,2018,Prairie Rose Beach,0.375,3.867,1.074,0.397,0.057,0.19,0.0264,12.898,8.4,2120000,5490,0,0
18-7-21830001,7-21830001,21830001,7/2/2018,7,2018,Prairie Rose Beach,0,4.58,1.193,0.59,0.041,0.093,0.0227,10.403,8.72,2940000,16100,0,0
18-8-21830001,8-21830001,21830001,7/10/2018,8,2018,Prairie Rose Beach,2.432,5.261,1.2,0.493,0.027,0.285,0.0356,13.589,8.24,1750000,45500,0,0
18-9-21830001,9-21830001,21830001,7/17/2018,9,2018,Prairie Rose Beach,3.313,6.332,1.315,0.193,-0.001,0.004,0.0022,9.166,8.5,2440000,60200,0,0
18-1-21590001,1-21590001,21590001,5/23/2018,1,2018,Red Haw Beach,0.433,7.642,1.173,0.444,0.013,0.038,,5.777,7.9,1640000,0,0,0
18-10-21590001,10-21590001,21590001,7/25/2018,10,2018,Red Haw Beach,1.283,9.149,-0.092,-0.017,1.613,-0.258,0.0008,6.744,8,4160000,0,0,0
18-11-21590001,11-21590001,21590001,8/1/2018,11,2018,Red Haw Beach,0.695,9.093,0.107,0.138,0.926,1.311,0.0011,-0.281,8.5,6400000,143,0,0
18-12-21590001,12-21590001,21590001,8/8/2018,12,2018,Red Haw Beach,1.03,7.515,0.788,-0.225,0.003,1.122,0.1794,3.853,8.29,15400000,0,0,0
18-13-21590001,13-21590001,21590001,8/15/2018,13,2018,Red Haw Beach,0.863,4.284,1.174,0.368,0.083,0.06,0.0223,14.961,7.84,18700000,0,0,0
18-14-21590001,14-21590001,21590001,8/22/2018,14,2018,Red Haw Beach,0.695,8.623,1.186,0.08,0.501,0.039,0.0027,7.995,7.64,24100000,0,0,0
18-15-21590001,15-21590001,21590001,8/29/2018,15,2018,Red Haw Beach,0.805,7.8,1.058,0.093,,0.037,0.0059,6.171,7.53,270000,0,0,0
18-2-21590001,2-21590001,21590001,5/30/2018,2,2018,Red Haw Beach,0.507,8.831,1.212,0.449,0.032,0.014,0.0044,5.498,7.8,929000,0,0,0
18-3-21590001,3-21590001,21590001,6/6/2018,3,2018,Red Haw Beach,0.384,8.362,1.852,0.345,,0.023,0.0193,15.926,8.13,5790000,668,0,0
18-4-21590001,4-21590001,21590001,6/13/2018,4,2018,Red Haw Beach,0.145,7.151,1.422,0.486,0.548,0.008,0.005,5.798,8.9,1180000,286,0,0
